"biomas.codigo_cnuc,""nome_cnuc"",""grupo_protecao"",""icmbio"",""bipoma_referencial"",""categoria_uc"",""ano_criacao"",""area_uc"",""ano_evento"",""area_queimada"""
"0000.00.3131        ,""ESEC Alto Mau‚s"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""2014"",""668160"",""2012"",""0"""
"0000.00.0263        ,""ESEC da Guanabara"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""2006"",""1936"",""2012"",""0"""
"0000.00.0261        ,""ESEC da Mata Preta"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""2005"",""6567"",""2012"",""0"""
"0000.00.0075        ,""ESEC da Serra das Araras"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""ESEC"",""1982"",""27160"",""2012"",""0"""
"0000.00.0047        ,""ESEC da Terra do Meio"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""ESEC"",""2005"",""3373175"",""2012"",""2137"""
"0000.00.0048        ,""ESEC de Aiuaba"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""2001"",""11747"",""2012"",""0"""
"0000.00.0050        ,""ESEC de Aracuri-Esmeralda"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1981"",""277"",""2012"",""0"""
"0000.00.0051        ,""ESEC de Caracara¡"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1982"",""86795"",""2012"",""0"""
"0000.00.0052        ,""ESEC de Carij¢s"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1987"",""759"",""2012"",""0"""
"0000.00.0053        ,""ESEC de CuniÆ"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ESEC"",""2001"",""185314"",""2012"",""673"""
"0000.00.0054        ,""ESEC de Guaraque‡aba"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1982"",""4476"",""2012"",""0"""
"0000.00.0055        ,""ESEC de Iquˆ"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""ESEC"",""1981"",""215971"",""2012"",""0"""
"0000.00.0056        ,""ESEC de Juta¡-Solimäes"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1983"",""289514"",""2012"",""0"""
"0000.00.0057        ,""ESEC de Marac "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1981"",""103520"",""2012"",""0"""
"0000.00.0058        ,""ESEC de Marac  Jipioca"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""ESEC"",""1981"",""60253"",""2012"",""0"""
"0000.00.0059        ,""ESEC de Murici"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""ESEC"",""2001"",""6132"",""2012"",""0"""
"0000.00.0061        ,""ESEC de Pirapitinga"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""ESEC"",""1987"",""1385"",""2012"",""0"""
"0000.00.0062        ,""ESEC de TaiamÆ"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Pantanal"",""ESEC"",""1981"",""11555"",""2012"",""0"""
"0000.00.0063        ,""ESEC de Tamoios"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""1990"",""9361"",""2012"",""0"""
"0000.00.0065        ,""ESEC de Uru‡ui-Una"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""ESEC"",""1981"",""135122"",""2012"",""65508"""
"0000.00.0066        ,""ESEC do CastanhÆo"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""2001"",""12575"",""2012"",""0"""
"0000.00.0067        ,""ESEC do Jari"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""ESEC"",""1982"",""231082"",""2012"",""0"""
"0000.00.0069        ,""ESEC do Serid¢"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""1982"",""1124"",""2012"",""0"""
"0000.00.0070        ,""ESEC do Taim"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Pampas"",""ESEC"",""1986"",""10939"",""2012"",""0"""
"0000.00.0071        ,""ESEC dos Tupiniquins"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ESEC"",""1986"",""1728"",""2012"",""0"""
"0000.00.0072        ,""ESEC Juami-Japur "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1985"",""831532"",""2012"",""0"""
"0000.00.0073        ,""ESEC Mico-LeÆo-Preto"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""2002"",""6681"",""2012"",""0"""
"0000.00.0060        ,""ESEC Niqui "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1985"",""284791"",""2012"",""0"""
"0000.00.0074        ,""ESEC Raso da Catarina"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""1984"",""104844"",""2012"",""0"""
"0000.00.0068        ,""ESEC Rio Acre"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ESEC"",""1981"",""79094"",""2012"",""0"""
"0000.00.0076        ,""ESEC Serra Geral do Tocantins"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""ESEC"",""2001"",""707088"",""2012"",""251539"""
"0000.00.0064        ,""ESEC Tupinamb s"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ESEC"",""1987"",""2464"",""2012"",""0"""
"0000.00.0128        ,""FLONA da Mata Grande"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2003"",""2010"",""2012"",""0"""
"0000.00.0132        ,""FLONA da Restinga de Cabedelo"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2004"",""115"",""2012"",""0"""
"0000.00.0082        ,""FLONA de A‡u"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""2001"",""218"",""2012"",""0"""
"0000.00.0083        ,""FLONA de Altamira"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""724974"",""2012"",""3389"""
"0000.00.0084        ,""FLONA de Anau "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""2005"",""259403"",""2012"",""0"""
"0000.00.0077        ,""FLONA de Assungui"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""561"",""2012"",""0"""
"0000.00.0085        ,""FLONA de Balata-Tufari"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2005"",""1079678"",""2012"",""0"""
"0000.00.0086        ,""FLONA de Bras¡lia"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""1999"",""9336"",""2012"",""0"""
"0000.00.0078        ,""FLONA de Ca‡ador"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""707"",""2012"",""0"""
"0000.00.0087        ,""FLONA de Canela"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""564"",""2012"",""0"""
"0000.00.0079        ,""FLONA de CapÆo Bonito"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Cerrado"",""FLONA"",""1968"",""4758"",""2012"",""0"""
"0000.00.0088        ,""FLONA de Caraj s"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""392730"",""2012"",""0"""
"0000.00.0089        ,""FLONA de Caxiuana"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1961"",""317951"",""2012"",""0"""
"0000.00.0080        ,""FLONA de Chapec¢"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1604"",""2012"",""0"""
"0000.00.0081        ,""FLONA de Contendas do Sincor "",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Caatinga"",""FLONA"",""1999"",""11216"",""2012"",""0"""
"0000.00.0090        ,""FLONA de Crist¢polis"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Cerrado"",""FLONA"",""2001"",""12841"",""2012"",""0"""
"0000.00.0091        ,""FLONA de Goytacazes"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""2002"",""1426"",""2012"",""0"""
"0000.00.0092        ,""FLONA de Humait "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1998"",""473159"",""2012"",""0"""
"0000.00.0093        ,""FLONA de Ibirama"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1988"",""519"",""2012"",""0"""
"0000.00.0094        ,""FLONA de Ipanema"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""1992"",""5385"",""2012"",""0"""
"0000.00.0125        ,""FLONA de Irati"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""3803"",""2012"",""0"""
"0000.00.0095        ,""FLONA de Itaituba I"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""212892"",""2012"",""0"""
"0000.00.0096        ,""FLONA de Itaituba II"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""397756"",""2012"",""0"""
"0000.00.0097        ,""FLONA de Jacund "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2004"",""221220"",""2012"",""0"""
"0000.00.0098        ,""FLONA de Lorena"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""2001"",""281"",""2012"",""0"""
"0000.00.0099        ,""FLONA de Mulata"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2001"",""216604"",""2012"",""0"""
"0000.00.1605        ,""FLONA de Negreiros"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""2007"",""3005"",""2012"",""0"""
"0000.00.0100        ,""FLONA de N¡sia Floresta"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2001"",""169"",""2012"",""0"""
"0000.00.0101        ,""FLONA de Pacotuba"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""2002"",""449"",""2012"",""0"""
"0000.00.0102        ,""FLONA de Palmares"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""FLONA"",""2005"",""168"",""2012"",""0"""
"0000.00.0103        ,""FLONA de Paraopeba"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2001"",""203"",""2012"",""0"""
"0000.00.0129        ,""FLONA de Passa Quatro"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""1968"",""335"",""2012"",""0"""
"0000.00.0130        ,""FLONA de Passo Fundo"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1334"",""2012"",""0"""
"0000.00.0104        ,""FLONA de Pau-Rosa"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""2001"",""988187"",""2012"",""0"""
"0000.00.0131        ,""FLONA de Pira¡ do Sul"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""2004"",""170"",""2012"",""0"""
"0000.00.0105        ,""FLONA de Rit polis"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""FLONA"",""1999"",""89"",""2012"",""0"""
"0000.00.0106        ,""FLONA de Roraima"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""167332"",""2012"",""0"""
"0000.00.0107        ,""FLONA de Santa Rosa do Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2001"",""231557"",""2012"",""0"""
"0000.00.0108        ,""FLONA de SÆo Francisco"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2001"",""21148"",""2012"",""0"""
"0000.00.0133        ,""FLONA de SÆo Francisco de Paula"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1616"",""2012"",""0"""
"0000.00.0110        ,""FLONA de Silvƒnia"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2001"",""487"",""2012"",""0"""
"0000.00.0111        ,""FLONA de Sobral"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""FLONA"",""2001"",""661"",""2012"",""0"""
"0000.00.0112        ,""FLONA de Tef‚"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""865127"",""2012"",""0"""
"0000.00.0134        ,""FLONA de Trˆs Barras"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""4385"",""2012"",""0"""
"0000.00.3408        ,""FLONA de Urupadi"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2016"",""537228"",""2012"",""0"""
"0000.00.0271        ,""FLONA do Amana"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""680843"",""2012"",""0"""
"0000.00.0113        ,""FLONA do Amap "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1989"",""460359"",""2012"",""0"""
"0000.00.0114        ,""FLONA do Amazonas"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""1944230"",""2012"",""0"""
"0000.00.0115        ,""FLONA do Araripe-Apodi"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""1946"",""38920"",""2012"",""0"""
"0000.00.3409        ,""FLONA do AripuanÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2016"",""751295"",""2012"",""0"""
"0000.00.0116        ,""FLONA do Bom Futuro"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""97385"",""2012"",""3543"""
"0000.00.0270        ,""FLONA do Crepori"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""740396"",""2012"",""0"""
"0000.00.0269        ,""FLONA do Ibura"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2005"",""144"",""2012"",""0"""
"0000.00.1612        ,""FLONA do Iquiri"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2008"",""1472610"",""2012"",""1104"""
"0000.00.0117        ,""FLONA do Itacaiunas"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""136701"",""2012"",""0"""
"0000.00.0266        ,""FLONA do Jamanxim"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""1301697"",""2012"",""14299"""
"0000.00.0118        ,""FLONA do Jamari"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1984"",""222116"",""2012"",""0"""
"0000.00.0119        ,""FLONA do Jatuarana"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2002"",""569428"",""2012"",""0"""
"0000.00.0120        ,""FLONA do MacauÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""176347"",""2012"",""0"""
"0000.00.0121        ,""FLONA do Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""256123"",""2012"",""0"""
"0000.00.0122        ,""FLONA do Rio Preto"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""1990"",""2817"",""2012"",""0"""
"0000.00.0123        ,""FLONA do Tapaj¢s"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1974"",""530621"",""2012"",""0"""
"0000.00.0124        ,""FLONA do Tapirap‚Aquiri"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1989"",""196506"",""2012"",""0"""
"0000.00.0265        ,""FLONA do TrairÆo"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""257529"",""2012"",""0"""
"0000.00.0126        ,""FLONA Mapi -Inauini"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1989"",""368950"",""2012"",""0"""
"0000.00.0127        ,""FLONA M rio Xavier"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""1986"",""496"",""2012"",""0"""
"0000.00.0109        ,""FLONA Sarar -Taquara"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1989"",""441288"",""2012"",""0"""
"0000.00.0034        ,""MONA das Ilhas Cagarras"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""MONA"",""2010"",""106"",""2012"",""0"""
"0000.00.1812        ,""MONA do Rio SÆo Francisco"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""MONA"",""2009"",""26737"",""2012"",""0"""
"0000.00.0181        ,""MONA dos Pontäes Capixabas"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""MONA"",""2008"",""17444"",""2012"",""0"""
"0000.00.0135        ,""PARNA Cavernas do Perua‡u"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1999"",""56449"",""2012"",""0"""
"0000.00.0136        ,""PARNA da Amaz“nia"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""1974"",""1066208"",""2012"",""0"""
"0000.00.0272        ,""PARNA da Chapada das Mesas"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""PARNA"",""2005"",""159954"",""2012"",""16957"""
"0000.00.0137        ,""PARNA da Chapada Diamantina"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Caatinga"",""PARNA"",""1985"",""152144"",""2012"",""6964"""
"0000.00.0138        ,""PARNA da Chapada dos GuimarÆes"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""1989"",""32647"",""2012"",""1903"""
"0000.00.0139        ,""PARNA da Chapada dos Veadeiros"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1961"",""64796"",""2012"",""6280"""
"0000.00.2633        ,""PARNA da Furna Feia"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""PARNA"",""2012"",""8518"",""2012"",""0"""
"0000.00.0140        ,""PARNA da Lagoa do Peixe"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Pampas"",""PARNA"",""1986"",""36722"",""2012"",""0"""
"0000.00.0141        ,""PARNA da Restinga de Jurubatiba"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1998"",""14867"",""2012"",""0"""
"0000.00.0142        ,""PARNA da Serra da Bocaina"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1971"",""104046"",""2012"",""0"""
"0000.00.0143        ,""PARNA da Serra da Bodoquena"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""2000"",""77022"",""2012"",""0"""
"0000.00.0144        ,""PARNA da Serra da Canastra"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1972"",""197812"",""2012"",""88365"""
"0000.00.0145        ,""PARNA da Serra da Capivara"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1979"",""100764"",""2012"",""0"""
"0000.00.0188        ,""PARNA da Serra da Cutia"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2001"",""283503"",""2012"",""0"""
"0000.00.0146        ,""PARNA da Serra das Confusäes"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1998"",""823855"",""2012"",""0"""
"0000.00.1909        ,""PARNA da Serra das Lontras"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""2010"",""11344"",""2012"",""0"""
"0000.00.0148        ,""PARNA da Serra do Cip¢"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1984"",""31640"",""2012"",""6649"""
"0000.00.0149        ,""PARNA da Serra do Divisor"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""1989"",""837560"",""2012"",""0"""
"0000.00.3136        ,""PARNA da Serra do Gandarela"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""PARNA"",""2014"",""31284"",""2012"",""0"""
"0000.00.0150        ,""PARNA da Serra do Itaja¡"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2004"",""57375"",""2012"",""0"""
"0000.00.0151        ,""PARNA da Serra do Pardo"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""2005"",""445413"",""2012"",""0"""
"0000.00.0152        ,""PARNA da Serra dos àrgÆos"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1939"",""20021"",""2012"",""0"""
"0000.00.0153        ,""PARNA da Serra Geral"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1992"",""17302"",""2012"",""0"""
"0000.00.0154        ,""PARNA da Tijuca"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1961"",""3959"",""2012"",""0"""
"0000.00.0262        ,""PARNA das Arauc rias"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2005"",""12810"",""2012"",""0"""
"0000.00.0155        ,""PARNA das Emas"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""1961"",""132643"",""2012"",""10137"""
"0000.00.0156        ,""PARNA das Nascentes do Rio Parna¡ba"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""PARNA"",""2002"",""724334"",""2012"",""153879"""
"0000.00.0157        ,""PARNA das Sempre-Vivas"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""2002"",""124156"",""2012"",""0"""
"0000.00.0049        ,""PARNA de Anavilhanas"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1981"",""340835"",""2012"",""0"""
"0000.00.0158        ,""PARNA de Aparados da Serra"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1959"",""13148"",""2012"",""0"""
"0000.00.1908        ,""PARNA de Boa Nova"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""2010"",""12065"",""2012"",""0"""
"0000.00.0159        ,""PARNA de Bras¡lia"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1961"",""42356"",""2012"",""0"""
"0000.00.0160        ,""PARNA de Capara¢"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""PARNA"",""1961"",""31763"",""2012"",""710"""
"0000.00.0161        ,""PARNA de Ilha Grande"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1997"",""76079"",""2012"",""17690"""
"0000.00.0184        ,""PARNA de Itatiaia"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1937"",""28086"",""2012"",""0"""
"0000.00.0162        ,""PARNA de Jericoacoara"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""2002"",""8863"",""2012"",""0"""
"0000.00.0163        ,""PARNA de Paca s Novos"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""1979"",""708670"",""2012"",""6128"""
"0000.00.0164        ,""PARNA de Saint-Hilaire/Lange"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2001"",""25119"",""2012"",""0"""
"0000.00.0165        ,""PARNA de SÆo Joaquim"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1961"",""45524"",""2012"",""0"""
"0000.00.0166        ,""PARNA de Sete Cidades"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1961"",""6304"",""2012"",""0"""
